"","x"
"1248","OG0001069:"
"1249","OG0001087:"
"1250","OG0001094:"
"1251","OG0001113:"
"1252","OG0001115:"
"1253","OG0001126:"
"1254","OG0001131:"
"1255","OG0001174:"
"1256","OG0001177:"
"1257","OG0001219:"
"1258","OG0001242:"
"1259","OG0001251:"
"1260","OG0001325:"
"1261","OG0001327:"
"1262","OG0001332:"
"1263","OG0001373:"
"1264","OG0001393:"
"1265","OG0001400:"
"1266","OG0001518:"
"1267","OG0001567:"
"1268","OG0001575:"
"1269","OG0001587:"
"1270","OG0001600:"
"1271","OG0001618:"
"1272","OG0001622:"
"1273","OG0001635:"
"1274","OG0001643:"
"1275","OG0001647:"
"1276","OG0001656:"
"1277","OG0001699:"
"1278","OG0001749:"
"1279","OG0001760:"
"1280","OG0001798:"
"1281","OG0001854:"
"1282","OG0001879:"
"1283","OG0001880:"
"1284","OG0001930:"
"1285","OG0001966:"
"1286","OG0001986:"
"1287","OG0002010:"
"1288","OG0000111:"
"1289","OG0000133:"
"1290","OG0000142:"
"1291","OG0000189:"
"1292","OG0000194:"
"1293","OG0000197:"
"1294","OG0000200:"
"1295","OG0000226:"
"1296","OG0000282:"
"1297","OG0000288:"
"1298","OG0000299:"
"1299","OG0000304:"
"1300","OG0000316:"
"1301","OG0000345:"
"1302","OG0000420:"
"1303","OG0000423:"
"1304","OG0000427:"
"1305","OG0000448:"
"1306","OG0000539:"
"1307","OG0000565:"
"1308","OG0000581:"
"1309","OG0000614:"
"1310","OG0000630:"
"1311","OG0000635:"
"1312","OG0000636:"
"1313","OG0000658:"
"1314","OG0000690:"
"1315","OG0000700:"
"1316","OG0000713:"
"1317","OG0000737:"
"1318","OG0000745:"
"1319","OG0000844:"
"1320","OG0000847:"
"1321","OG0000848:"
"1322","OG0000868:"
"1323","OG0000915:"
"1324","OG0000916:"
"1325","OG0000924:"
"1326","OG0000939:"
"1327","OG0000941:"
"1328","OG0000943:"
"1329","OG0000988:"
"1330","OG0000991:"
"1331","OG0001081:"
"1332","OG0001237:"
"1333","OG0001323:"
"1334","OG0001324:"
"1335","OG0001450:"
"1336","OG0001515:"
"1337","OG0001542:"
"1338","OG0001577:"
"1339","OG0001586:"
"1340","OG0001591:"
"1341","OG0001605:"
"1342","OG0001636:"
"1343","OG0001731:"
"1344","OG0001772:"
"1345","OG0001785:"
"1346","OG0001825:"
"1347","OG0001882:"
"1348","OG0001926:"
"1349","OG0001949:"
"1350","OG0000053:"
"1351","OG0000055:"
"1352","OG0000117:"
"1353","OG0000181:"
"1354","OG0000198:"
"1355","OG0000202:"
"1356","OG0000215:"
"1357","OG0000223:"
"1358","OG0000238:"
"1359","OG0000239:"
"1360","OG0000241:"
"1361","OG0000285:"
"1362","OG0000287:"
"1363","OG0000301:"
"1364","OG0000306:"
"1365","OG0000309:"
"1366","OG0000381:"
"1367","OG0000413:"
"1368","OG0000419:"
"1369","OG0000435:"
"1370","OG0000449:"
"1371","OG0000463:"
"1372","OG0000538:"
"1373","OG0000570:"
"1374","OG0000639:"
"1375","OG0000742:"
"1376","OG0000744:"
"1377","OG0000746:"
"1378","OG0000759:"
"1379","OG0000760:"
"1380","OG0000781:"
"1381","OG0000787:"
"1382","OG0000792:"
"1383","OG0000828:"
"1384","OG0000861:"
"1385","OG0000940:"
"1386","OG0000957:"
"1387","OG0000965:"
"1388","OG0000979:"
"1389","OG0000995:"
"1390","OG0001039:"
"1391","OG0001096:"
"1392","OG0001150:"
"1393","OG0001187:"
"1394","OG0001218:"
"1395","OG0001248:"
"1396","OG0001352:"
"1397","OG0001372:"
"1398","OG0001389:"
"1399","OG0001431:"
"1400","OG0001481:"
"1401","OG0001485:"
"1402","OG0001543:"
"1403","OG0001592:"
"1404","OG0001597:"
"1405","OG0001598:"
"1406","OG0001633:"
"1407","OG0001642:"
"1408","OG0001668:"
"1409","OG0001678:"
"1410","OG0001758:"
"1411","OG0001780:"
"1412","OG0001805:"
"1413","OG0001835:"
"1414","OG0001860:"
"1415","OG0001862:"
"1416","OG0001895:"
"1417","OG0001906:"
"1418","OG0000054:"
"1419","OG0000083:"
"1420","OG0000148:"
"1421","OG0000149:"
"1422","OG0000165:"
"1423","OG0000172:"
"1424","OG0000199:"
"1425","OG0000203:"
"1426","OG0000216:"
"1427","OG0000248:"
"1428","OG0000253:"
"1429","OG0000257:"
"1430","OG0000278:"
"1431","OG0000296:"
"1432","OG0000352:"
"1433","OG0000399:"
"1434","OG0000416:"
"1435","OG0000439:"
"1436","OG0000467:"
"1437","OG0000472:"
"1438","OG0000567:"
"1439","OG0000678:"
"1440","OG0000778:"
"1441","OG0000785:"
"1442","OG0000793:"
"1443","OG0000831:"
"1444","OG0000852:"
"1445","OG0000954:"
"1446","OG0000989:"
"1447","OG0001001:"
"1448","OG0001024:"
"1449","OG0001065:"
"1450","OG0001106:"
"1451","OG0001114:"
"1452","OG0001232:"
"1453","OG0001302:"
"1454","OG0001338:"
"1455","OG0001344:"
"1456","OG0001358:"
"1457","OG0001379:"
"1458","OG0001414:"
"1459","OG0001427:"
"1460","OG0001443:"
"1461","OG0001446:"
"1462","OG0001448:"
"1463","OG0001526:"
"1464","OG0001539:"
"1465","OG0001546:"
"1466","OG0001549:"
"1467","OG0001568:"
"1468","OG0001611:"
"1469","OG0001613:"
"1470","OG0001628:"
"1471","OG0001662:"
"1472","OG0001674:"
"1473","OG0001720:"
"1474","OG0001771:"
"1475","OG0001832:"
"1476","OG0001875:"
"1477","OG0000065:"
"1478","OG0000086:"
"1479","OG0000162:"
"1480","OG0000183:"
"1481","OG0000185:"
"1482","OG0000212:"
"1483","OG0000219:"
"1484","OG0000240:"
"1485","OG0000255:"
"1486","OG0000256:"
"1487","OG0000259:"
"1488","OG0000318:"
"1489","OG0000319:"
"1490","OG0000320:"
"1491","OG0000358:"
"1492","OG0000367:"
"1493","OG0000383:"
"1494","OG0000434:"
"1495","OG0000465:"
"1496","OG0000468:"
"1497","OG0000491:"
"1498","OG0000583:"
"1499","OG0000593:"
"1500","OG0000595:"
"1501","OG0000633:"
"1502","OG0000647:"
"1503","OG0000659:"
"1504","OG0000698:"
"1505","OG0000763:"
"1506","OG0000880:"
"1507","OG0000942:"
"1508","OG0000990:"
"1509","OG0000994:"
"1510","OG0001038:"
"1511","OG0001130:"
"1512","OG0001254:"
"1513","OG0001312:"
"1514","OG0001390:"
"1515","OG0001464:"
"1516","OG0001467:"
"1517","OG0001477:"
"1518","OG0001487:"
"1519","OG0001488:"
"1520","OG0001489:"
"1521","OG0001495:"
"1522","OG0001501:"
"1523","OG0001503:"
"1524","OG0001525:"
"1525","OG0001544:"
"1526","OG0001561:"
"1527","OG0001603:"
"1528","OG0001634:"
"1529","OG0001717:"
"1530","OG0001732:"
"1531","OG0001776:"
"1532","OG0001797:"
"1533","OG0000112:"
"1534","OG0000136:"
"1535","OG0000168:"
"1536","OG0000177:"
"1537","OG0000208:"
"1538","OG0000209:"
"1539","OG0000252:"
"1540","OG0000330:"
"1541","OG0000408:"
"1542","OG0000410:"
"1543","OG0000425:"
"1544","OG0000450:"
"1545","OG0000466:"
"1546","OG0000469:"
"1547","OG0000473:"
"1548","OG0000478:"
"1549","OG0000590:"
"1550","OG0000764:"
"1551","OG0000772:"
"1552","OG0000802:"
"1553","OG0000810:"
"1554","OG0000884:"
"1555","OG0000920:"
"1556","OG0000921:"
"1557","OG0000923:"
"1558","OG0000993:"
"1559","OG0000998:"
"1560","OG0001013:"
"1561","OG0001029:"
"1562","OG0001034:"
"1563","OG0001071:"
"1564","OG0001076:"
"1565","OG0001079:"
"1566","OG0001152:"
"1567","OG0001226:"
"1568","OG0001259:"
"1569","OG0001303:"
"1570","OG0001356:"
"1571","OG0001357:"
"1572","OG0001370:"
"1573","OG0001395:"
"1574","OG0001396:"
"1575","OG0001412:"
"1576","OG0001424:"
"1577","OG0001425:"
"1578","OG0001449:"
"1579","OG0001473:"
"1580","OG0001540:"
"1581","OG0001581:"
"1582","OG0001582:"
"1583","OG0001583:"
"1584","OG0001585:"
"1585","OG0001626:"
"1586","OG0001667:"
"1587","OG0001707:"
"1588","OG0001725:"
"1589","OG0001746:"
"1590","OG0001787:"
"1591","OG0001792:"
"1592","OG0000085:"
"1593","OG0000087:"
"1594","OG0000090:"
"1595","OG0000113:"
"1596","OG0000120:"
"1597","OG0000150:"
"1598","OG0000170:"
"1599","OG0000182:"
"1600","OG0000235:"
"1601","OG0000236:"
"1602","OG0000245:"
"1603","OG0000251:"
"1604","OG0000263:"
"1605","OG0000264:"
"1606","OG0000321:"
"1607","OG0000371:"
"1608","OG0000433:"
"1609","OG0000470:"
"1610","OG0000471:"
"1611","OG0000584:"
"1612","OG0000603:"
"1613","OG0000606:"
"1614","OG0000616:"
"1615","OG0000618:"
"1616","OG0000695:"
"1617","OG0000723:"
"1618","OG0000725:"
"1619","OG0000761:"
"1620","OG0000765:"
"1621","OG0000766:"
"1622","OG0000773:"
"1623","OG0000774:"
"1624","OG0000784:"
"1625","OG0000832:"
"1626","OG0000898:"
"1627","OG0000949:"
"1628","OG0000983:"
"1629","OG0000987:"
"1630","OG0001000:"
"1631","OG0001004:"
"1632","OG0001005:"
"1633","OG0001014:"
"1634","OG0001033:"
"1635","OG0001035:"
"1636","OG0001036:"
"1637","OG0001128:"
"1638","OG0001171:"
"1639","OG0001188:"
"1640","OG0001210:"
"1641","OG0001211:"
"1642","OG0001217:"
"1643","OG0001223:"
"1644","OG0001234:"
"1645","OG0001294:"
"1646","OG0001305:"
"1647","OG0001335:"
"1648","OG0001359:"
"1649","OG0001420:"
"1650","OG0001426:"
"1651","OG0001435:"
"1652","OG0001437:"
"1653","OG0001447:"
"1654","OG0001454:"
"1655","OG0001456:"
"1656","OG0001466:"
"1657","OG0001469:"
"1658","OG0001490:"
"1659","OG0001493:"
"1660","OG0001500:"
"1661","OG0001517:"
"1662","OG0001537:"
"1663","OG0001547:"
"1664","OG0001550:"
"1665","OG0001551:"
"1666","OG0001555:"
"1667","OG0001556:"
"1668","OG0001590:"
"1669","OG0001632:"
"1670","OG0001741:"
"1671","OG0001742:"
"1672","OG0001781:"
"1673","OG0000019:"
"1674","OG0000029:"
"1675","OG0000097:"
"1676","OG0000138:"
"1677","OG0000213:"
"1678","OG0000242:"
"1679","OG0000243:"
"1680","OG0000260:"
"1681","OG0000265:"
"1682","OG0000267:"
"1683","OG0000272:"
"1684","OG0000388:"
"1685","OG0000396:"
"1686","OG0000405:"
"1687","OG0000412:"
"1688","OG0000443:"
"1689","OG0000451:"
"1690","OG0000507:"
"1691","OG0000533:"
"1692","OG0000585:"
"1693","OG0000588:"
"1694","OG0000591:"
"1695","OG0000607:"
"1696","OG0000665:"
"1697","OG0000693:"
"1698","OG0000697:"
"1699","OG0000768:"
"1700","OG0000770:"
"1701","OG0000771:"
"1702","OG0000775:"
"1703","OG0000788:"
"1704","OG0000794:"
"1705","OG0000804:"
"1706","OG0000806:"
"1707","OG0000809:"
"1708","OG0000846:"
"1709","OG0000904:"
"1710","OG0000912:"
"1711","OG0000913:"
"1712","OG0000931:"
"1713","OG0000984:"
"1714","OG0000985:"
"1715","OG0001016:"
"1716","OG0001023:"
"1717","OG0001037:"
"1718","OG0001041:"
"1719","OG0001047:"
"1720","OG0001075:"
"1721","OG0001137:"
"1722","OG0001138:"
"1723","OG0001139:"
"1724","OG0001140:"
"1725","OG0001175:"
"1726","OG0001215:"
"1727","OG0001220:"
"1728","OG0001233:"
"1729","OG0001267:"
"1730","OG0001285:"
"1731","OG0001288:"
"1732","OG0001289:"
"1733","OG0001291:"
"1734","OG0001293:"
"1735","OG0001307:"
"1736","OG0001314:"
"1737","OG0001333:"
"1738","OG0001345:"
"1739","OG0001374:"
"1740","OG0001375:"
"1741","OG0001388:"
"1742","OG0001409:"
"1743","OG0001421:"
"1744","OG0001438:"
"1745","OG0001453:"
"1746","OG0001545:"
"1747","OG0001553:"
"1748","OG0001566:"
"1749","OG0001578:"
"1750","OG0001579:"
"1751","OG0001580:"
"1752","OG0001594:"
"1753","OG0001604:"
"1754","OG0001664:"
"1755","OG0001703:"
"1756","OG0001715:"
"1757","OG0000060:"
"1758","OG0000069:"
"1759","OG0000095:"
"1760","OG0000107:"
"1761","OG0000204:"
"1762","OG0000249:"
"1763","OG0000262:"
"1764","OG0000266:"
"1765","OG0000268:"
"1766","OG0000269:"
"1767","OG0000284:"
"1768","OG0000295:"
"1769","OG0000297:"
"1770","OG0000334:"
"1771","OG0000356:"
"1772","OG0000454:"
"1773","OG0000456:"
"1774","OG0000476:"
"1775","OG0000477:"
"1776","OG0000508:"
"1777","OG0000531:"
"1778","OG0000560:"
"1779","OG0000586:"
"1780","OG0000653:"
"1781","OG0000671:"
"1782","OG0000703:"
"1783","OG0000719:"
"1784","OG0000776:"
"1785","OG0000795:"
"1786","OG0000827:"
"1787","OG0000850:"
"1788","OG0000873:"
"1789","OG0000903:"
"1790","OG0000911:"
"1791","OG0000922:"
"1792","OG0000953:"
"1793","OG0000982:"
"1794","OG0001003:"
"1795","OG0001015:"
"1796","OG0001022:"
"1797","OG0001078:"
"1798","OG0001080:"
"1799","OG0001141:"
"1800","OG0001172:"
"1801","OG0001198:"
"1802","OG0001221:"
"1803","OG0001225:"
"1804","OG0001228:"
"1805","OG0001231:"
"1806","OG0001235:"
"1807","OG0001299:"
"1808","OG0001304:"
"1809","OG0001308:"
"1810","OG0001329:"
"1811","OG0001336:"
"1812","OG0001376:"
"1813","OG0001385:"
"1814","OG0001392:"
"1815","OG0001403:"
"1816","OG0001405:"
"1817","OG0001406:"
"1818","OG0001411:"
"1819","OG0001422:"
"1820","OG0001423:"
"1821","OG0001432:"
"1822","OG0001439:"
"1823","OG0001468:"
"1824","OG0001476:"
"1825","OG0001482:"
"1826","OG0001492:"
"1827","OG0001499:"
"1828","OG0001505:"
"1829","OG0001522:"
"1830","OG0001554:"
"1831","OG0001558:"
"1832","OG0001559:"
"1833","OG0001606:"
"1834","OG0001638:"
"1835","OG0001639:"
"1836","OG0001659:"
"1837","OG0001671:"
"1838","OG0001700:"
"1839","OG0001701:"
"1840","OG0001702:"
"1841","OG0001724:"
"1842","OG0001727:"
"1843","OG0001728:"
"1844","OG0000015:"
"1845","OG0000066:"
"1846","OG0000089:"
"1847","OG0000108:"
"1848","OG0000109:"
"1849","OG0000114:"
"1850","OG0000115:"
"1851","OG0000166:"
"1852","OG0000167:"
"1853","OG0000169:"
"1854","OG0000206:"
"1855","OG0000233:"
"1856","OG0000237:"
"1857","OG0000244:"
"1858","OG0000275:"
"1859","OG0000290:"
"1860","OG0000298:"
"1861","OG0000322:"
"1862","OG0000402:"
"1863","OG0000417:"
"1864","OG0000440:"
"1865","OG0000441:"
"1866","OG0000475:"
"1867","OG0000479:"
"1868","OG0000561:"
"1869","OG0000592:"
"1870","OG0000640:"
"1871","OG0000645:"
"1872","OG0000655:"
"1873","OG0000656:"
"1874","OG0000676:"
"1875","OG0000721:"
"1876","OG0000757:"
"1877","OG0000791:"
"1878","OG0000807:"
"1879","OG0000833:"
"1880","OG0000870:"
"1881","OG0000881:"
"1882","OG0000885:"
"1883","OG0000887:"
"1884","OG0000899:"
"1885","OG0000914:"
"1886","OG0000976:"
"1887","OG0000981:"
"1888","OG0001012:"
"1889","OG0001017:"
"1890","OG0001032:"
"1891","OG0001040:"
"1892","OG0001042:"
"1893","OG0001082:"
"1894","OG0001083:"
"1895","OG0001084:"
"1896","OG0001107:"
"1897","OG0001109:"
"1898","OG0001116:"
"1899","OG0001133:"
"1900","OG0001214:"
"1901","OG0001216:"
"1902","OG0001222:"
"1903","OG0001224:"
"1904","OG0001230:"
"1905","OG0001252:"
"1906","OG0001255:"
"1907","OG0001300:"
"1908","OG0001301:"
"1909","OG0001340:"
"1910","OG0001377:"
"1911","OG0001398:"
"1912","OG0001404:"
"1913","OG0001470:"
"1914","OG0001557:"
"1915","OG0001584:"
"1916","OG0001588:"
"1917","OG0001602:"
"1918","OG0001621:"
"1919","OG0001630:"
"1920","OG0001676:"
"1921","OG0001691:"
"1922","OG0000043:"
"1923","OG0000116:"
"1924","OG0000137:"
"1925","OG0000160:"
"1926","OG0000180:"
"1927","OG0000250:"
"1928","OG0000335:"
"1929","OG0000339:"
"1930","OG0000372:"
"1931","OG0000393:"
"1932","OG0000394:"
"1933","OG0000397:"
"1934","OG0000401:"
"1935","OG0000442:"
"1936","OG0000474:"
"1937","OG0000563:"
"1938","OG0000568:"
"1939","OG0000673:"
"1940","OG0000679:"
"1941","OG0000681:"
"1942","OG0000683:"
"1943","OG0000694:"
"1944","OG0000702:"
"1945","OG0000786:"
"1946","OG0000836:"
"1947","OG0000839:"
"1948","OG0000871:"
"1949","OG0000874:"
"1950","OG0000876:"
"1951","OG0000882:"
"1952","OG0000883:"
"1953","OG0000908:"
"1954","OG0000932:"
"1955","OG0001006:"
"1956","OG0001007:"
"1957","OG0001008:"
"1958","OG0001020:"
"1959","OG0001098:"
"1960","OG0001105:"
"1961","OG0001143:"
"1962","OG0001229:"
"1963","OG0001244:"
"1964","OG0001246:"
"1965","OG0001247:"
"1966","OG0001295:"
"1967","OG0001328:"
"1968","OG0001399:"
"1969","OG0001410:"
"1970","OG0001418:"
"1971","OG0001459:"
"1972","OG0001461:"
"1973","OG0001531:"
"1974","OG0001601:"
"1975","OG0001609:"
"1976","OG0001641:"
"1977","OG0000023:"
"1978","OG0000034:"
"1979","OG0000039:"
"1980","OG0000135:"
"1981","OG0000217:"
"1982","OG0000218:"
"1983","OG0000220:"
"1984","OG0000361:"
"1985","OG0000362:"
"1986","OG0000364:"
"1987","OG0000365:"
"1988","OG0000373:"
"1989","OG0000403:"
"1990","OG0000562:"
"1991","OG0000587:"
"1992","OG0000611:"
"1993","OG0000674:"
"1994","OG0000680:"
"1995","OG0000691:"
"1996","OG0000717:"
"1997","OG0000727:"
"1998","OG0000752:"
"1999","OG0000796:"
"2000","OG0000797:"
"2001","OG0000829:"
"2002","OG0000834:"
"2003","OG0000838:"
"2004","OG0000865:"
"2005","OG0000869:"
"2006","OG0000875:"
"2007","OG0000878:"
"2008","OG0000879:"
"2009","OG0000886:"
"2010","OG0000896:"
"2011","OG0000901:"
"2012","OG0000907:"
"2013","OG0000948:"
"2014","OG0000986:"
"2015","OG0001002:"
"2016","OG0001010:"
"2017","OG0001018:"
"2018","OG0001028:"
"2019","OG0001031:"
"2020","OG0001090:"
"2021","OG0001104:"
"2022","OG0001108:"
"2023","OG0001110:"
"2024","OG0001111:"
"2025","OG0001132:"
"2026","OG0001135:"
"2027","OG0001136:"
"2028","OG0001142:"
"2029","OG0001144:"
"2030","OG0001153:"
"2031","OG0001236:"
"2032","OG0001243:"
"2033","OG0001245:"
"2034","OG0001256:"
"2035","OG0001287:"
"2036","OG0001297:"
"2037","OG0001330:"
"2038","OG0001355:"
"2039","OG0001383:"
"2040","OG0001391:"
"2041","OG0001413:"
"2042","OG0001415:"
"2043","OG0001416:"
"2044","OG0001494:"
"2045","OG0001519:"
"2046","OG0001520:"
"2047","OG0001629:"
"2048","OG0000074:"
"2049","OG0000132:"
"2050","OG0000190:"
"2051","OG0000232:"
"2052","OG0000273:"
"2053","OG0000307:"
"2054","OG0000387:"
"2055","OG0000409:"
"2056","OG0000542:"
"2057","OG0000569:"
"2058","OG0000610:"
"2059","OG0000612:"
"2060","OG0000627:"
"2061","OG0000654:"
"2062","OG0000657:"
"2063","OG0000660:"
"2064","OG0000672:"
"2065","OG0000675:"
"2066","OG0000743:"
"2067","OG0000860:"
"2068","OG0000889:"
"2069","OG0000890:"
"2070","OG0000891:"
"2071","OG0000893:"
"2072","OG0000894:"
"2073","OG0000895:"
"2074","OG0000897:"
"2075","OG0000902:"
"2076","OG0000906:"
"2077","OG0000910:"
"2078","OG0000946:"
"2079","OG0000947:"
"2080","OG0000969:"
"2081","OG0000992:"
"2082","OG0001026:"
"2083","OG0001027:"
"2084","OG0001030:"
"2085","OG0001052:"
"2086","OG0001077:"
"2087","OG0001099:"
"2088","OG0001100:"
"2089","OG0001147:"
"2090","OG0001154:"
"2091","OG0001170:"
"2092","OG0001227:"
"2093","OG0001346:"
"2094","OG0001378:"
"2095","OG0001380:"
"2096","OG0001407:"
"2097","OG0001434:"
"2098","OG0001452:"
"2099","OG0001479:"
"2100","OG0001516:"
"2101","OG0000049:"
"2102","OG0000064:"
"2103","OG0000139:"
"2104","OG0000191:"
"2105","OG0000231:"
"2106","OG0000247:"
"2107","OG0000366:"
"2108","OG0000368:"
"2109","OG0000415:"
"2110","OG0000536:"
"2111","OG0000541:"
"2112","OG0000558:"
"2113","OG0000615:"
"2114","OG0000688:"
"2115","OG0000767:"
"2116","OG0000835:"
"2117","OG0000840:"
"2118","OG0000877:"
"2119","OG0000888:"
"2120","OG0000892:"
"2121","OG0000900:"
"2122","OG0000909:"
"2123","OG0000917:"
"2124","OG0000926:"
"2125","OG0000951:"
"2126","OG0000952:"
"2127","OG0001009:"
"2128","OG0001011:"
"2129","OG0001053:"
"2130","OG0001074:"
"2131","OG0001101:"
"2132","OG0001102:"
"2133","OG0001103:"
"2134","OG0001169:"
"2135","OG0001173:"
"2136","OG0001238:"
"2137","OG0001239:"
"2138","OG0001240:"
"2139","OG0001241:"
"2140","OG0001249:"
"2141","OG0001250:"
"2142","OG0001283:"
"2143","OG0001290:"
"2144","OG0001296:"
"2145","OG0001309:"
"2146","OG0001311:"
"2147","OG0001341:"
"2148","OG0001451:"
"2149","OG0001455:"
"2150","OG0001460:"
"2151","OG0001462:"
"2152","OG0000006:"
"2153","OG0000104:"
"2154","OG0000141:"
"2155","OG0000171:"
"2156","OG0000279:"
"2157","OG0000286:"
"2158","OG0000317:"
"2159","OG0000386:"
"2160","OG0000395:"
"2161","OG0000044:"
"2162","OG0000144:"
"2163","OG0000151:"
"2164","OG0000340:"
"2165","OG0000016:"
"2166","OG0000025:"
"2167","OG0000040:"
"2168","OG0000098:"
"2169","OG0000134:"
"2170","OG0000059:"
"2171","OG0000038:"
"2172","OG0000036:"
"2173","OG0000030:"
"2174","OG0000045:"
"2175","OG0000022:"
"2176","OG0000020:"
"2177","OG0000027:"
"2178","OG0000018:"
"2179","OG0000005:"
"2180","OG0000003:"
"2181","OG0000001:"
"2182","OG0000002:"
